Credential,Graduating Cohort,Field of Study (CIP code),Years After Graduation,Median Income, Cohort Size 
Overall (All Graduates),2006,"51.14 Medical scientist (MS, MSc, PhD)",1,"$58,200", 50 
Overall (All Graduates),2007,"51.14 Medical scientist (MS, MSc, PhD)",1,"$56,900", 30 
Overall (All Graduates),2008,"51.14 Medical scientist (MS, MSc, PhD)",1,"$58,800", 30 
Overall (All Graduates),2009,"51.14 Medical scientist (MS, MSc, PhD)",1,"$53,300", 30 
Overall (All Graduates),2010,"51.14 Medical scientist (MS, MSc, PhD)",1,"$54,100", 30 
Overall (All Graduates),2011,"51.14 Medical scientist (MS, MSc, PhD)",1,"$55,100", 40 
Overall (All Graduates),2012,"51.14 Medical scientist (MS, MSc, PhD)",1,"$37,300", 30 
Overall (All Graduates),2013,"51.14 Medical scientist (MS, MSc, PhD)",1,"$50,200", 40 
Overall (All Graduates),2014,"51.14 Medical scientist (MS, MSc, PhD)",1,"$25,100", 50 
Overall (All Graduates),2005,51.15 Mental and social health services and allied professions,1,"$36,100", 70 
Overall (All Graduates),2006,51.15 Mental and social health services and allied professions,1,"$31,000", 90 
Overall (All Graduates),2007,51.15 Mental and social health services and allied professions,1,"$49,500", 150 
Overall (All Graduates),2008,51.15 Mental and social health services and allied professions,1,"$40,500", 90 
Overall (All Graduates),2009,51.15 Mental and social health services and allied professions,1,"$40,800", 70 
Overall (All Graduates),2010,51.15 Mental and social health services and allied professions,1,"$40,400", 80 
Overall (All Graduates),2011,51.15 Mental and social health services and allied professions,1,"$43,000", 70 
Overall (All Graduates),2012,51.15 Mental and social health services and allied professions,1,"$39,100", 60 
Overall (All Graduates),2013,51.15 Mental and social health services and allied professions,1,"$43,300", 60 
Overall (All Graduates),2014,51.15 Mental and social health services and allied professions,1,"$44,200", 70 
Overall (All Graduates),2005,51.18 Ophthalmic and optometric support services and allied professions,1,"$38,800", 50 
Overall (All Graduates),2006,51.18 Ophthalmic and optometric support services and allied professions,1,"$42,200", 60 
Overall (All Graduates),2007,51.18 Ophthalmic and optometric support services and allied professions,1,n/a,n/a
Overall (All Graduates),2008,51.18 Ophthalmic and optometric support services and allied professions,1,"$44,800", 100 
Overall (All Graduates),2009,51.18 Ophthalmic and optometric support services and allied professions,1,"$42,600", 120 
Overall (All Graduates),2010,51.18 Ophthalmic and optometric support services and allied professions,1,"$43,500", 110 
Overall (All Graduates),2011,51.18 Ophthalmic and optometric support services and allied professions,1,"$41,100", 100 
Overall (All Graduates),2012,51.18 Ophthalmic and optometric support services and allied professions,1,"$43,000", 60 
Overall (All Graduates),2013,51.18 Ophthalmic and optometric support services and allied professions,1,"$43,400", 80 
Overall (All Graduates),2014,51.18 Ophthalmic and optometric support services and allied professions,1,"$40,200", 80 
Overall (All Graduates),2005,"51.20 Pharmacy, pharmaceutical sciences and administration",1,"$103,700", 90 
Overall (All Graduates),2006,"51.20 Pharmacy, pharmaceutical sciences and administration",1,"$101,300", 100 
Overall (All Graduates),2007,"51.20 Pharmacy, pharmaceutical sciences and administration",1,"$104,400", 110 
Overall (All Graduates),2008,"51.20 Pharmacy, pharmaceutical sciences and administration",1,"$107,300", 110 
Overall (All Graduates),2009,"51.20 Pharmacy, pharmaceutical sciences and administration",1,"$106,000", 110 
Overall (All Graduates),2010,"51.20 Pharmacy, pharmaceutical sciences and administration",1,"$105,600", 120 
Overall (All Graduates),2011,"51.20 Pharmacy, pharmaceutical sciences and administration",1,"$104,600", 110 
Overall (All Graduates),2012,"51.20 Pharmacy, pharmaceutical sciences and administration",1,"$106,100", 110 
Overall (All Graduates),2013,"51.20 Pharmacy, pharmaceutical sciences and administration",1,"$101,700", 90 
Overall (All Graduates),2014,"51.20 Pharmacy, pharmaceutical sciences and administration",1,"$102,400", 100 
Overall (All Graduates),2005,51.22 Public health,1,"$68,700", 50 
Overall (All Graduates),2006,51.22 Public health,1,"$69,300", 60 
Overall (All Graduates),2007,51.22 Public health,1,"$71,700", 70 
Overall (All Graduates),2008,51.22 Public health,1,"$75,800", 60 
Overall (All Graduates),2009,51.22 Public health,1,"$74,600", 70 
Overall (All Graduates),2010,51.22 Public health,1,"$74,000", 80 
Overall (All Graduates),2011,51.22 Public health,1,"$69,200", 80 
Overall (All Graduates),2012,51.22 Public health,1,"$75,200", 80 
Overall (All Graduates),2013,51.22 Public health,1,"$67,300", 90 
Overall (All Graduates),2014,51.22 Public health,1,"$63,200", 90 
Overall (All Graduates),2005,51.23 Rehabilitation and therapeutic professions,1,"$64,100", 120 
Overall (All Graduates),2006,51.23 Rehabilitation and therapeutic professions,1,"$62,700", 130 
Overall (All Graduates),2007,51.23 Rehabilitation and therapeutic professions,1,"$64,000", 140 
Overall (All Graduates),2008,51.23 Rehabilitation and therapeutic professions,1,"$71,300", 160 
Overall (All Graduates),2009,51.23 Rehabilitation and therapeutic professions,1,"$69,400", 70 
Overall (All Graduates),2010,51.23 Rehabilitation and therapeutic professions,1,"$66,500", 110 
Overall (All Graduates),2011,51.23 Rehabilitation and therapeutic professions,1,"$73,700", 140 
Overall (All Graduates),2012,51.23 Rehabilitation and therapeutic professions,1,"$75,700", 150 
Overall (All Graduates),2013,51.23 Rehabilitation and therapeutic professions,1,"$70,700", 140 
Overall (All Graduates),2014,51.23 Rehabilitation and therapeutic professions,1,"$68,700", 140 
Overall (All Graduates),2005,51.24 Veterinary medicine (DVM),1,n/a,n/a
Overall (All Graduates),2006,51.24 Veterinary medicine (DVM),1,n/a,n/a
Overall (All Graduates),2007,51.24 Veterinary medicine (DVM),1,n/a,n/a
Overall (All Graduates),2008,51.24 Veterinary medicine (DVM),1,n/a,n/a
Overall (All Graduates),2009,51.24 Veterinary medicine (DVM),1,n/a,n/a
Overall (All Graduates),2010,51.24 Veterinary medicine (DVM),1,n/a,n/a
Overall (All Graduates),2011,51.24 Veterinary medicine (DVM),1,n/a,n/a
Overall (All Graduates),2012,51.24 Veterinary medicine (DVM),1,"$86,400", 20 
Overall (All Graduates),2013,51.24 Veterinary medicine (DVM),1,"$77,700", 30 
Overall (All Graduates),2014,51.24 Veterinary medicine (DVM),1,"$78,900", 20 
Overall (All Graduates),2005,51.26 Health aides/attendants/orderlies,1,"$26,200", 430 
Overall (All Graduates),2006,51.26 Health aides/attendants/orderlies,1,"$30,200", 590 
Overall (All Graduates),2007,51.26 Health aides/attendants/orderlies,1,"$33,800", 590 
Overall (All Graduates),2008,51.26 Health aides/attendants/orderlies,1,"$34,200", 520 
Overall (All Graduates),2009,51.26 Health aides/attendants/orderlies,1,"$34,500", 750 
Overall (All Graduates),2010,51.26 Health aides/attendants/orderlies,1,"$34,700", 590 
Overall (All Graduates),2011,51.26 Health aides/attendants/orderlies,1,"$39,400", 730 
Overall (All Graduates),2012,51.26 Health aides/attendants/orderlies,1,"$36,900"," 1,140 "
Overall (All Graduates),2013,51.26 Health aides/attendants/orderlies,1,"$32,100", 900 
Overall (All Graduates),2014,51.26 Health aides/attendants/orderlies,1,"$32,600", 690 
Overall (All Graduates),2005,51.33 Alternative and complementary medicine and medical systems,1,n/a,n/a
Overall (All Graduates),2006,51.33 Alternative and complementary medicine and medical systems,1,n/a,n/a
Overall (All Graduates),2007,51.33 Alternative and complementary medicine and medical systems,1,n/a,n/a
Overall (All Graduates),2008,51.33 Alternative and complementary medicine and medical systems,1,n/a,n/a
Overall (All Graduates),2009,51.33 Alternative and complementary medicine and medical systems,1,n/a,n/a
Overall (All Graduates),2010,51.33 Alternative and complementary medicine and medical systems,1,"$29,000", 20 
Overall (All Graduates),2011,51.33 Alternative and complementary medicine and medical systems,1,n/a,n/a
Overall (All Graduates),2012,51.33 Alternative and complementary medicine and medical systems,1,n/a,n/a
Overall (All Graduates),2013,51.33 Alternative and complementary medicine and medical systems,1,n/a,n/a
Overall (All Graduates),2014,51.33 Alternative and complementary medicine and medical systems,1,n/a,n/a
Overall (All Graduates),2005,51.35 Somatic bodywork and related therapeutic services,1,n/a,n/a
Overall (All Graduates),2006,51.35 Somatic bodywork and related therapeutic services,1,n/a,n/a
Overall (All Graduates),2007,51.35 Somatic bodywork and related therapeutic services,1,n/a,n/a
Overall (All Graduates),2008,51.35 Somatic bodywork and related therapeutic services,1,n/a,n/a
Overall (All Graduates),2009,51.35 Somatic bodywork and related therapeutic services,1,"$25,000", 20 
Overall (All Graduates),2010,51.35 Somatic bodywork and related therapeutic services,1,n/a,n/a
Overall (All Graduates),2011,51.35 Somatic bodywork and related therapeutic services,1,"$32,100", 20 
Overall (All Graduates),2012,51.35 Somatic bodywork and related therapeutic services,1,"$24,800", 20 
Overall (All Graduates),2013,51.35 Somatic bodywork and related therapeutic services,1,"$30,600", 30 
Overall (All Graduates),2014,51.35 Somatic bodywork and related therapeutic services,1,"$33,400", 20 
Overall (All Graduates),2005,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",1,"$71,000"," 1,130 "
Overall (All Graduates),2006,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",1,"$72,600"," 1,390 "
Overall (All Graduates),2007,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",1,"$77,100"," 1,490 "
Overall (All Graduates),2008,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",1,"$77,800"," 1,490 "
Overall (All Graduates),2009,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",1,"$76,300"," 1,580 "
Overall (All Graduates),2010,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",1,"$76,900"," 1,530 "
Overall (All Graduates),2011,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",1,"$75,900"," 1,780 "
Overall (All Graduates),2012,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",1,"$76,400"," 1,950 "
Overall (All Graduates),2013,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",1,"$76,800"," 1,920 "
Overall (All Graduates),2014,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",1,"$75,800"," 1,700 "
Overall (All Graduates),2005,"51.39 Practical nursing, vocational nursing and nursing assistants",1,"$41,000", 470 
Overall (All Graduates),2006,"51.39 Practical nursing, vocational nursing and nursing assistants",1,"$41,000", 460 
Overall (All Graduates),2007,"51.39 Practical nursing, vocational nursing and nursing assistants",1,"$45,900", 450 
Overall (All Graduates),2008,"51.39 Practical nursing, vocational nursing and nursing assistants",1,"$46,600", 320 
Overall (All Graduates),2009,"51.39 Practical nursing, vocational nursing and nursing assistants",1,"$48,700", 490 
Overall (All Graduates),2010,"51.39 Practical nursing, vocational nursing and nursing assistants",1,"$48,100", 570 
Overall (All Graduates),2011,"51.39 Practical nursing, vocational nursing and nursing assistants",1,"$48,800", 660 
Overall (All Graduates),2012,"51.39 Practical nursing, vocational nursing and nursing assistants",1,"$49,500", 740 
Overall (All Graduates),2013,"51.39 Practical nursing, vocational nursing and nursing assistants",1,"$47,100", 740 
Overall (All Graduates),2014,"51.39 Practical nursing, vocational nursing and nursing assistants",1,"$45,800", 790 
Overall (All Graduates),2005,"52.01 Business/commerce, general",1,"$39,300", 30 
Overall (All Graduates),2006,"52.01 Business/commerce, general",1,"$55,700", 280 
Overall (All Graduates),2007,"52.01 Business/commerce, general",1,"$55,300", 320 
Overall (All Graduates),2008,"52.01 Business/commerce, general",1,"$56,100", 320 
Overall (All Graduates),2009,"52.01 Business/commerce, general",1,"$50,000", 320 
Overall (All Graduates),2010,"52.01 Business/commerce, general",1,"$51,900", 380 
Overall (All Graduates),2011,"52.01 Business/commerce, general",1,"$53,200", 460 
Overall (All Graduates),2012,"52.01 Business/commerce, general",1,"$51,600", 430 
Overall (All Graduates),2013,"52.01 Business/commerce, general",1,"$54,800", 430 
Overall (All Graduates),2014,"52.01 Business/commerce, general",1,"$48,500", 420 
Overall (All Graduates),2005,"52.02 Business administration, management and operations",1,"$54,200", 920 
Overall (All Graduates),2006,"52.02 Business administration, management and operations",1,"$54,400"," 1,040 "
Overall (All Graduates),2007,"52.02 Business administration, management and operations",1,"$55,900", 820 
Overall (All Graduates),2008,"52.02 Business administration, management and operations",1,"$52,900", 790 
Overall (All Graduates),2009,"52.02 Business administration, management and operations",1,"$50,700", 750 
Overall (All Graduates),2010,"52.02 Business administration, management and operations",1,"$51,800", 840 
Overall (All Graduates),2011,"52.02 Business administration, management and operations",1,"$55,900"," 1,040 "
Overall (All Graduates),2012,"52.02 Business administration, management and operations",1,"$56,600"," 1,200 "
Overall (All Graduates),2013,"52.02 Business administration, management and operations",1,"$60,700"," 1,340 "
Overall (All Graduates),2014,"52.02 Business administration, management and operations",1,"$56,300"," 1,250 "
Overall (All Graduates),2005,52.03 Accounting and related services,1,"$49,000"," 1,070 "
Overall (All Graduates),2006,52.03 Accounting and related services,1,"$47,900", 760 
Overall (All Graduates),2007,52.03 Accounting and related services,1,"$45,300", 700 
Overall (All Graduates),2008,52.03 Accounting and related services,1,"$47,400", 760 
Overall (All Graduates),2009,52.03 Accounting and related services,1,"$45,500", 710 
Overall (All Graduates),2010,52.03 Accounting and related services,1,"$45,600", 840 
Overall (All Graduates),2011,52.03 Accounting and related services,1,"$45,400", 850 
